VendaID,ClienteID,ProdutoID,Quantidade,Preço_x,Valor,Data,Total,Cliente,Cidade,Produto,Categoria,Preço_y
4690,86,1,3,4200.0,12600.0,2026-04-29,12600.0,Sra. Larissa Pereira,Recife,Notebook Dell,Informática,4200
3913,120,6,3,1700.0,5100.0,2026-04-29,5100.0,Sofia Casa Grande,Abreu e Lima,Monitor 27,Monitores,1700
3713,147,3,1,180.0,180.0,2026-04-29,180.0,Alícia das Neves,Abreu e Lima,Mouse Gamer,Periféricos,180
4256,166,4,2,320.0,640.0,2026-04-29,640.0,Daniela Azevedo,Olinda,Teclado Mecânico,Periféricos,320
4232,125,9,4,350.0,1400.0,2026-04-29,1400.0,Vitor Hugo Fonseca,Garanhuns,Headset Gamer,Áudio,350
2821,121,11,3,980.0,2940.0,2026-04-29,2940.0,Ana Júlia Melo,Olinda,Impressora Epson,Escritório,980
183,168,8,2,420.0,840.0,2026-04-30,840.0,Nina Caldeira,Garanhuns,HD 2TB,Hardware,420
2918,89,1,2,4200.0,8400.0,2026-04-30,8400.0,Dom Sales,Caruaru,Notebook Dell,Informática,4200
2794,158,8,4,420.0,1680.0,2026-04-30,1680.0,Ana Beatriz Pereira,Recife,HD 2TB,Hardware,420
1557,100,8,4,420.0,1680.0,2026-04-30,1680.0,Maria Laura Cirino,Jaboatão,HD 2TB,Hardware,420
1616,189,9,1,350.0,350.0,2026-04-30,350.0,Enrico Pacheco,Olinda,Headset Gamer,Áudio,350
2830,176,2,5,3900.0,19500.0,2026-04-30,19500.0,Dr. Leandro Ramos,Caruaru,Notebook Lenovo,Informática,3900
1447,111,13,2,870.0,1740.0,2026-04-30,1740.0,Enrico Cavalcante,Jaboatão,Mesa Escritório,Móveis,870
4789,31,12,3,1550.0,4650.0,2026-04-30,4650.0,Maria Luiza Rezende,Petrolina,Cadeira Gamer,Móveis,1550
2477,115,11,5,980.0,4900.0,2026-04-30,4900.0,Ester Novaes,Recife,Impressora Epson,Escritório,980
708,55,14,3,450.0,1350.0,2026-05-02,1350.0,Asafe Alves,Paulista,Microfone USB,Áudio,450
1907,153,13,3,870.0,2610.0,2026-05-02,2610.0,Josué Freitas,Igarassu,Mesa Escritório,Móveis,870
3758,118,5,5,1100.0,5500.0,2026-05-02,5500.0,Maria Luísa Pires,Jaboatão,Monitor 24,Monitores,1100
4072,82,8,2,420.0,840.0,2026-05-02,840.0,Bernardo da Luz,Paulista,HD 2TB,Hardware,420
4131,32,1,1,4200.0,4200.0,2026-05-02,4200.0,Júlia da Paz,Caruaru,Notebook Dell,Informática,4200
3351,42,10,2,270.0,540.0,2026-05-02,540.0,Mateus Teixeira,Abreu e Lima,Webcam Full HD,Vídeo,270
227,125,4,2,320.0,640.0,2026-05-03,640.0,Vitor Hugo Fonseca,Garanhuns,Teclado Mecânico,Periféricos,320
2285,85,3,2,180.0,360.0,2026-05-03,360.0,Davi Lucas Siqueira,Paulista,Mouse Gamer,Periféricos,180
631,141,2,5,3900.0,19500.0,2026-05-03,19500.0,Kamilly Aparecida,Igarassu,Notebook Lenovo,Informática,3900
3542,115,2,5,3900.0,19500.0,2026-05-03,19500.0,Ester Novaes,Recife,Notebook Lenovo,Informática,3900
1489,84,3,2,180.0,360.0,2026-05-03,360.0,Benício Moreira,Recife,Mouse Gamer,Periféricos,180
1700,18,1,2,4200.0,8400.0,2026-05-03,8400.0,Murilo Gonçalves,Abreu e Lima,Notebook Dell,Informática,4200
2147,87,5,1,1100.0,1100.0,2026-05-03,1100.0,Maria Isis Pinto,Petrolina,Monitor 24,Monitores,1100
4048,11,5,4,1100.0,4400.0,2026-05-04,4400.0,Isabella Siqueira,Cabo de Santo Agostinho,Monitor 24,Monitores,1100
4451,25,6,1,1700.0,1700.0,2026-05-04,1700.0,Raul Guerra,Garanhuns,Monitor 27,Monitores,1700
2933,109,6,1,1700.0,1700.0,2026-05-04,1700.0,Dra. Maria Fernanda Fogaça,Petrolina,Monitor 27,Monitores,1700
3596,157,8,5,420.0,2100.0,2026-05-04,2100.0,Bento Jesus,Garanhuns,HD 2TB,Hardware,420
654,144,10,5,270.0,1350.0,2026-05-04,1350.0,Amanda Vieira,Olinda,Webcam Full HD,Vídeo,270
2705,124,11,5,980.0,4900.0,2026-05-04,4900.0,Yago da Mata,Abreu e Lima,Impressora Epson,Escritório,980
1956,79,15,4,5200.0,20800.0,2026-05-04,20800.0,Evelyn Pinto,Cabo de Santo Agostinho,Placa de Vídeo RTX,Hardware,5200
1123,118,12,2,1550.0,3100.0,2026-05-04,3100.0,Maria Luísa Pires,Jaboatão,Cadeira Gamer,Móveis,1550
1774,17,14,5,450.0,2250.0,2026-05-05,2250.0,Maria Laura Gonçalves,Igarassu,Microfone USB,Áudio,450
2198,81,15,2,5200.0,10400.0,2026-05-05,10400.0,Giovanna Fonseca,Igarassu,Placa de Vídeo RTX,Hardware,5200
4816,39,15,4,5200.0,20800.0,2026-05-05,20800.0,Vitor Hugo Nascimento,Olinda,Placa de Vídeo RTX,Hardware,5200
292,63,3,3,180.0,540.0,2026-05-05,540.0,Sra. Olívia Silveira,Cabo de Santo Agostinho,Mouse Gamer,Periféricos,180
4255,64,1,2,4200.0,8400.0,2026-05-05,8400.0,Camila Rezende,Caruaru,Notebook Dell,Informática,4200
4260,87,3,1,180.0,180.0,2026-05-06,180.0,Maria Isis Pinto,Petrolina,Mouse Gamer,Periféricos,180
3696,200,3,2,180.0,360.0,2026-05-06,360.0,Isabelly Sá,Recife,Mouse Gamer,Periféricos,180
2853,89,15,3,5200.0,15600.0,2026-05-06,15600.0,Dom Sales,Caruaru,Placa de Vídeo RTX,Hardware,5200
1490,72,2,4,3900.0,15600.0,2026-05-06,15600.0,Dr. João Felipe Vieira,Olinda,Notebook Lenovo,Informática,3900
202,197,8,3,420.0,1260.0,2026-05-06,1260.0,José Pedro Martins,Paulista,HD 2TB,Hardware,420
2525,153,3,5,180.0,900.0,2026-05-06,900.0,Josué Freitas,Igarassu,Mouse Gamer,Periféricos,180
4542,115,15,4,5200.0,20800.0,2026-05-06,20800.0,Ester Novaes,Recife,Placa de Vídeo RTX,Hardware,5200
714,98,4,2,320.0,640.0,2026-05-06,640.0,Ana Laura Moura,Jaboatão,Teclado Mecânico,Periféricos,320
2810,118,6,2,1700.0,3400.0,2026-05-06,3400.0,Maria Luísa Pires,Jaboatão,Monitor 27,Monitores,1700
2906,162,11,4,980.0,3920.0,2026-05-07,3920.0,Antônio Machado,Paulista,Impressora Epson,Escritório,980
3404,173,13,3,870.0,2610.0,2026-05-07,2610.0,Laura Barbosa,Garanhuns,Mesa Escritório,Móveis,870
185,200,9,1,350.0,350.0,2026-05-07,350.0,Isabelly Sá,Recife,Headset Gamer,Áudio,350
3360,195,9,1,350.0,350.0,2026-05-07,350.0,Henry Jesus,Abreu e Lima,Headset Gamer,Áudio,350
3903,76,15,1,5200.0,5200.0,2026-05-07,5200.0,Vitor Siqueira,Paulista,Placa de Vídeo RTX,Hardware,5200
2561,115,3,4,180.0,720.0,2026-05-07,720.0,Ester Novaes,Recife,Mouse Gamer,Periféricos,180
3746,50,5,1,1100.0,1100.0,2026-05-08,1100.0,Catarina Barros,Igarassu,Monitor 24,Monitores,1100
1750,53,7,5,480.0,2400.0,2026-05-08,2400.0,Aylla Ramos,Petrolina,SSD 1TB,Hardware,480
2950,33,1,3,4200.0,12600.0,2026-05-08,12600.0,Isabela das Neves,Jaboatão,Notebook Dell,Informática,4200
2456,41,14,5,450.0,2250.0,2026-05-08,2250.0,Isabel Correia,Petrolina,Microfone USB,Áudio,450
4465,127,15,5,5200.0,26000.0,2026-05-08,26000.0,Bárbara Sampaio,Caruaru,Placa de Vídeo RTX,Hardware,5200
2179,96,3,3,180.0,540.0,2026-05-08,540.0,João Felipe Nogueira,Cabo de Santo Agostinho,Mouse Gamer,Periféricos,180
2422,131,4,2,320.0,640.0,2026-05-08,640.0,Luiz Fernando Fogaça,Igarassu,Teclado Mecânico,Periféricos,320
4272,26,1,4,4200.0,16800.0,2026-05-08,16800.0,Isadora Rezende,Abreu e Lima,Notebook Dell,Informática,4200
4242,158,12,4,1550.0,6200.0,2026-05-08,6200.0,Ana Beatriz Pereira,Recife,Cadeira Gamer,Móveis,1550
1041,13,15,1,5200.0,5200.0,2026-05-09,5200.0,Yago Silva,Recife,Placa de Vídeo RTX,Hardware,5200
3786,44,1,4,4200.0,16800.0,2026-05-09,16800.0,Samuel Rezende,Recife,Notebook Dell,Informática,4200
48,41,8,5,420.0,2100.0,2026-05-09,2100.0,Isabel Correia,Petrolina,HD 2TB,Hardware,420
3585,69,5,5,1100.0,5500.0,2026-05-10,5500.0,Thales Novaes,Petrolina,Monitor 24,Monitores,1100
4828,165,4,1,320.0,320.0,2026-05-10,320.0,Júlia Pastor,Abreu e Lima,Teclado Mecânico,Periféricos,320
3018,18,3,2,180.0,360.0,2026-05-10,360.0,Murilo Gonçalves,Abreu e Lima,Mouse Gamer,Periféricos,180
529,74,6,4,1700.0,6800.0,2026-05-10,6800.0,Dante Casa Grande,Jaboatão,Monitor 27,Monitores,1700
1689,179,4,1,320.0,320.0,2026-05-10,320.0,Marina Fonseca,Cabo de Santo Agostinho,Teclado Mecânico,Periféricos,320
3183,178,6,2,1700.0,3400.0,2026-05-10,3400.0,Dra. Camila Camargo,Abreu e Lima,Monitor 27,Monitores,1700
521,61,10,1,270.0,270.0,2026-05-10,270.0,Joana Pastor,Paulista,Webcam Full HD,Vídeo,270
3146,124,1,2,4200.0,8400.0,2026-05-11,8400.0,Yago da Mata,Abreu e Lima,Notebook Dell,Informática,4200
4946,51,7,1,480.0,480.0,2026-05-11,480.0,Lara Macedo,Caruaru,SSD 1TB,Hardware,480
4513,8,14,2,450.0,900.0,2026-05-11,900.0,Heitor Gomes,Igarassu,Microfone USB,Áudio,450
3254,60,9,2,350.0,700.0,2026-05-11,700.0,Mirella da Costa,Olinda,Headset Gamer,Áudio,350
3754,15,5,3,1100.0,3300.0,2026-05-11,3300.0,Sra. Ester Novaes,Paulista,Monitor 24,Monitores,1100
799,80,14,1,450.0,450.0,2026-05-11,450.0,Sr. Liam Novaes,Caruaru,Microfone USB,Áudio,450
4234,169,13,4,870.0,3480.0,2026-05-12,3480.0,Rael Duarte,Olinda,Mesa Escritório,Móveis,870
4201,128,5,4,1100.0,4400.0,2026-05-12,4400.0,Luísa Sousa,Igarassu,Monitor 24,Monitores,1100
1389,63,3,5,180.0,900.0,2026-05-13,900.0,Sra. Olívia Silveira,Cabo de Santo Agostinho,Mouse Gamer,Periféricos,180
401,59,7,1,480.0,480.0,2026-05-13,480.0,Marcelo Montenegro,Caruaru,SSD 1TB,Hardware,480
777,11,12,2,1550.0,3100.0,2026-05-13,3100.0,Isabella Siqueira,Cabo de Santo Agostinho,Cadeira Gamer,Móveis,1550
2976,162,2,2,3900.0,7800.0,2026-05-13,7800.0,Antônio Machado,Paulista,Notebook Lenovo,Informática,3900
2160,100,13,4,870.0,3480.0,2026-05-13,3480.0,Maria Laura Cirino,Jaboatão,Mesa Escritório,Móveis,870
4295,81,7,5,480.0,2400.0,2026-05-14,2400.0,Giovanna Fonseca,Igarassu,SSD 1TB,Hardware,480
3992,130,11,5,980.0,4900.0,2026-05-14,4900.0,Ana Laura Peixoto,Olinda,Impressora Epson,Escritório,980
1413,42,1,3,4200.0,12600.0,2026-05-14,12600.0,Mateus Teixeira,Abreu e Lima,Notebook Dell,Informática,4200
2330,104,4,4,320.0,1280.0,2026-05-15,1280.0,Julia Câmara,Caruaru,Teclado Mecânico,Periféricos,320
2681,123,3,3,180.0,540.0,2026-05-15,540.0,Cecília da Paz,Cabo de Santo Agostinho,Mouse Gamer,Periféricos,180
3289,113,9,3,350.0,1050.0,2026-05-15,1050.0,Francisco Leão,Garanhuns,Headset Gamer,Áudio,350
540,84,7,3,480.0,1440.0,2026-05-15,1440.0,Benício Moreira,Recife,SSD 1TB,Hardware,480
4257,152,3,3,180.0,540.0,2026-05-16,540.0,Matheus Borges,Igarassu,Mouse Gamer,Periféricos,180
4563,146,11,3,980.0,2940.0,2026-05-16,2940.0,Daniela Fogaça,Igarassu,Impressora Epson,Escritório,980
881,140,5,5,1100.0,5500.0,2026-05-16,5500.0,Srta. Ágatha Nascimento,Caruaru,Monitor 24,Monitores,1100
4294,111,14,3,450.0,1350.0,2026-05-16,1350.0,Enrico Cavalcante,Jaboatão,Microfone USB,Áudio,450
578,107,7,2,480.0,960.0,2026-05-16,960.0,Antonella Barros,Abreu e Lima,SSD 1TB,Hardware,480
2496,143,12,3,1550.0,4650.0,2026-05-16,4650.0,Benício da Conceição,Igarassu,Cadeira Gamer,Móveis,1550
7,55,13,4,870.0,3480.0,2026-05-16,3480.0,Asafe Alves,Paulista,Mesa Escritório,Móveis,870
2335,81,15,4,5200.0,20800.0,2026-05-16,20800.0,Giovanna Fonseca,Igarassu,Placa de Vídeo RTX,Hardware,5200
2378,45,7,5,480.0,2400.0,2026-05-17,2400.0,Sra. Sabrina Mendonça,Garanhuns,SSD 1TB,Hardware,480
2020,126,4,4,320.0,1280.0,2026-05-17,1280.0,Mariah Leão,Igarassu,Teclado Mecânico,Periféricos,320
3716,39,12,4,1550.0,6200.0,2026-05-17,6200.0,Vitor Hugo Nascimento,Olinda,Cadeira Gamer,Móveis,1550
2628,185,13,3,870.0,2610.0,2026-05-17,2610.0,Mariana Freitas,Petrolina,Mesa Escritório,Móveis,870
4217,67,10,5,270.0,1350.0,2026-05-17,1350.0,Fernando das Neves,Jaboatão,Webcam Full HD,Vídeo,270
101,142,1,5,4200.0,21000.0,2026-05-17,21000.0,Srta. Stephany da Cruz,Jaboatão,Notebook Dell,Informática,4200
3209,5,4,2,320.0,640.0,2026-05-17,640.0,Maria Julia Camargo,Paulista,Teclado Mecânico,Periféricos,320
1349,59,7,3,480.0,1440.0,2026-05-17,1440.0,Marcelo Montenegro,Caruaru,SSD 1TB,Hardware,480
1495,7,12,5,1550.0,7750.0,2026-05-17,7750.0,Luiz Gustavo Moraes,Olinda,Cadeira Gamer,Móveis,1550
2763,124,4,5,320.0,1600.0,2026-05-17,1600.0,Yago da Mata,Abreu e Lima,Teclado Mecânico,Periféricos,320
3366,106,15,5,5200.0,26000.0,2026-05-18,26000.0,Lucas Gabriel Caldeira,Cabo de Santo Agostinho,Placa de Vídeo RTX,Hardware,5200
2149,71,5,3,1100.0,3300.0,2026-05-18,3300.0,Dr. Matheus Barros,Caruaru,Monitor 24,Monitores,1100
2474,7,8,3,420.0,1260.0,2026-05-18,1260.0,Luiz Gustavo Moraes,Olinda,HD 2TB,Hardware,420
3564,49,13,2,870.0,1740.0,2026-05-18,1740.0,Davi Lucas da Cruz,Olinda,Mesa Escritório,Móveis,870
1231,134,2,3,3900.0,11700.0,2026-05-18,11700.0,Bruna Santos,Olinda,Notebook Lenovo,Informática,3900
1596,168,7,5,480.0,2400.0,2026-05-18,2400.0,Nina Caldeira,Garanhuns,SSD 1TB,Hardware,480
959,55,4,4,320.0,1280.0,2026-05-18,1280.0,Asafe Alves,Paulista,Teclado Mecânico,Periféricos,320
2480,83,8,2,420.0,840.0,2026-05-19,840.0,Antony Teixeira,Petrolina,HD 2TB,Hardware,420
3260,48,2,3,3900.0,11700.0,2026-05-19,11700.0,Luigi Mendes,Cabo de Santo Agostinho,Notebook Lenovo,Informática,3900
2870,59,6,3,1700.0,5100.0,2026-05-19,5100.0,Marcelo Montenegro,Caruaru,Monitor 27,Monitores,1700
3552,141,15,3,5200.0,15600.0,2026-05-19,15600.0,Kamilly Aparecida,Igarassu,Placa de Vídeo RTX,Hardware,5200
2025,115,10,2,270.0,540.0,2026-05-19,540.0,Ester Novaes,Recife,Webcam Full HD,Vídeo,270
3591,124,4,5,320.0,1600.0,2026-05-19,1600.0,Yago da Mata,Abreu e Lima,Teclado Mecânico,Periféricos,320
1686,58,2,5,3900.0,19500.0,2026-05-19,19500.0,Enzo da Rocha,Paulista,Notebook Lenovo,Informática,3900
1138,98,9,5,350.0,1750.0,2026-05-20,1750.0,Ana Laura Moura,Jaboatão,Headset Gamer,Áudio,350
1669,41,3,1,180.0,180.0,2026-05-20,180.0,Isabel Correia,Petrolina,Mouse Gamer,Periféricos,180
3045,135,11,4,980.0,3920.0,2026-05-20,3920.0,Caio Machado,Caruaru,Impressora Epson,Escritório,980
3039,46,1,2,4200.0,8400.0,2026-05-20,8400.0,Noah Moreira,Igarassu,Notebook Dell,Informática,4200
206,61,13,3,870.0,2610.0,2026-05-21,2610.0,Joana Pastor,Paulista,Mesa Escritório,Móveis,870
3338,154,9,1,350.0,350.0,2026-05-21,350.0,Clarice Lopes,Recife,Headset Gamer,Áudio,350
2411,52,14,1,450.0,450.0,2026-05-21,450.0,Vinicius Cirino,Abreu e Lima,Microfone USB,Áudio,450
3535,36,5,2,1100.0,2200.0,2026-05-21,2200.0,Rebeca Ramos,Olinda,Monitor 24,Monitores,1100
4672,198,10,1,270.0,270.0,2026-05-21,270.0,Davi Lucas Caldeira,Abreu e Lima,Webcam Full HD,Vídeo,270
3124,3,12,5,1550.0,7750.0,2026-05-21,7750.0,João Gabriel Dias,Caruaru,Cadeira Gamer,Móveis,1550
3177,190,2,2,3900.0,7800.0,2026-05-21,7800.0,Cecília Montenegro,Paulista,Notebook Lenovo,Informática,3900
4883,22,15,4,5200.0,20800.0,2026-05-22,20800.0,Dr. Caleb Ribeiro,Igarassu,Placa de Vídeo RTX,Hardware,5200
2539,172,4,3,320.0,960.0,2026-05-22,960.0,Elisa Carvalho,Jaboatão,Teclado Mecânico,Periféricos,320
3,9,11,1,980.0,980.0,2026-05-22,980.0,Srta. Stephany Andrade,Olinda,Impressora Epson,Escritório,980
4425,4,7,1,480.0,480.0,2026-05-22,480.0,Bella Campos,Paulista,SSD 1TB,Hardware,480
1011,185,6,5,1700.0,8500.0,2026-05-22,8500.0,Mariana Freitas,Petrolina,Monitor 27,Monitores,1700
517,177,1,4,4200.0,16800.0,2026-05-22,16800.0,Noah Garcia,Igarassu,Notebook Dell,Informática,4200
1665,88,7,4,480.0,1920.0,2026-05-22,1920.0,Dante Cavalcanti,Cabo de Santo Agostinho,SSD 1TB,Hardware,480
4634,166,11,3,980.0,2940.0,2026-05-22,2940.0,Daniela Azevedo,Olinda,Impressora Epson,Escritório,980
537,9,7,4,480.0,1920.0,2026-05-22,1920.0,Srta. Stephany Andrade,Olinda,SSD 1TB,Hardware,480
2680,35,7,4,480.0,1920.0,2026-05-22,1920.0,João Vitor Sales,Petrolina,SSD 1TB,Hardware,480
510,171,8,3,420.0,1260.0,2026-05-23,1260.0,Melissa da Paz,Jaboatão,HD 2TB,Hardware,420
4718,103,3,4,180.0,720.0,2026-05-23,720.0,Maria Helena Caldeira,Igarassu,Mouse Gamer,Periféricos,180
2793,174,11,1,980.0,980.0,2026-05-23,980.0,Gael Andrade,Igarassu,Impressora Epson,Escritório,980
3750,139,2,1,3900.0,3900.0,2026-05-23,3900.0,Sabrina Rios,Recife,Notebook Lenovo,Informática,3900
4861,37,10,3,270.0,810.0,2026-05-23,810.0,João Guilherme Silveira,Olinda,Webcam Full HD,Vídeo,270
1055,13,10,1,270.0,270.0,2026-05-23,270.0,Yago Silva,Recife,Webcam Full HD,Vídeo,270
2790,92,13,5,870.0,4350.0,2026-05-24,4350.0,Dra. Milena Pacheco,Abreu e Lima,Mesa Escritório,Móveis,870
1009,40,11,5,980.0,4900.0,2026-05-24,4900.0,Sra. Nina Freitas,Petrolina,Impressora Epson,Escritório,980
3406,166,3,1,180.0,180.0,2026-05-24,180.0,Daniela Azevedo,Olinda,Mouse Gamer,Periféricos,180
4819,105,14,5,450.0,2250.0,2026-05-24,2250.0,Nina da Costa,Abreu e Lima,Microfone USB,Áudio,450
4965,83,1,1,4200.0,4200.0,2026-05-25,4200.0,Antony Teixeira,Petrolina,Notebook Dell,Informática,4200
3598,162,10,4,270.0,1080.0,2026-05-25,1080.0,Antônio Machado,Paulista,Webcam Full HD,Vídeo,270
161,149,3,4,180.0,720.0,2026-05-25,720.0,Luísa Nogueira,Jaboatão,Mouse Gamer,Periféricos,180
1626,43,12,4,1550.0,6200.0,2026-05-25,6200.0,Enrico Sampaio,Caruaru,Cadeira Gamer,Móveis,1550
1432,170,11,5,980.0,4900.0,2026-05-25,4900.0,Srta. Manuella Mendes,Igarassu,Impressora Epson,Escritório,980
3776,87,9,4,350.0,1400.0,2026-05-25,1400.0,Maria Isis Pinto,Petrolina,Headset Gamer,Áudio,350
2127,200,3,1,180.0,180.0,2026-05-25,180.0,Isabelly Sá,Recife,Mouse Gamer,Periféricos,180
3397,83,6,5,1700.0,8500.0,2026-05-25,8500.0,Antony Teixeira,Petrolina,Monitor 27,Monitores,1700
3759,39,9,5,350.0,1750.0,2026-05-26,1750.0,Vitor Hugo Nascimento,Olinda,Headset Gamer,Áudio,350
4261,6,5,2,1100.0,2200.0,2026-05-26,2200.0,Dr. Rael Pereira,Jaboatão,Monitor 24,Monitores,1100
1317,97,3,3,180.0,540.0,2026-05-26,540.0,Benjamin Vieira,Garanhuns,Mouse Gamer,Periféricos,180
589,32,15,2,5200.0,10400.0,2026-05-26,10400.0,Júlia da Paz,Caruaru,Placa de Vídeo RTX,Hardware,5200
1346,149,2,5,3900.0,19500.0,2026-05-26,19500.0,Luísa Nogueira,Jaboatão,Notebook Lenovo,Informática,3900
3310,24,4,1,320.0,320.0,2026-05-26,320.0,Julia Moreira,Paulista,Teclado Mecânico,Periféricos,320
3438,40,15,5,5200.0,26000.0,2026-05-26,26000.0,Sra. Nina Freitas,Petrolina,Placa de Vídeo RTX,Hardware,5200
1994,87,12,1,1550.0,1550.0,2026-05-26,1550.0,Maria Isis Pinto,Petrolina,Cadeira Gamer,Móveis,1550
2840,137,9,5,350.0,1750.0,2026-05-26,1750.0,Kevin Pastor,Jaboatão,Headset Gamer,Áudio,350
4185,17,2,2,3900.0,7800.0,2026-05-26,7800.0,Maria Laura Gonçalves,Igarassu,Notebook Lenovo,Informática,3900
2982,14,7,3,480.0,1440.0,2026-05-26,1440.0,Leandro Cavalcanti,Olinda,SSD 1TB,Hardware,480
3198,131,13,4,870.0,3480.0,2026-05-26,3480.0,Luiz Fernando Fogaça,Igarassu,Mesa Escritório,Móveis,870
3492,58,4,2,320.0,640.0,2026-05-26,640.0,Enzo da Rocha,Paulista,Teclado Mecânico,Periféricos,320
4321,8,9,2,350.0,700.0,2026-05-27,700.0,Heitor Gomes,Igarassu,Headset Gamer,Áudio,350
507,37,12,5,1550.0,7750.0,2026-05-27,7750.0,João Guilherme Silveira,Olinda,Cadeira Gamer,Móveis,1550
1058,74,8,4,420.0,1680.0,2026-05-27,1680.0,Dante Casa Grande,Jaboatão,HD 2TB,Hardware,420
3662,69,2,3,3900.0,11700.0,2026-05-27,11700.0,Thales Novaes,Petrolina,Notebook Lenovo,Informática,3900
2156,185,12,2,1550.0,3100.0,2026-05-27,3100.0,Mariana Freitas,Petrolina,Cadeira Gamer,Móveis,1550
3953,75,6,1,1700.0,1700.0,2026-05-27,1700.0,Dra. Isis da Rosa,Igarassu,Monitor 27,Monitores,1700
2607,149,5,3,1100.0,3300.0,2026-05-28,3300.0,Luísa Nogueira,Jaboatão,Monitor 24,Monitores,1100
3076,87,6,5,1700.0,8500.0,2026-05-28,8500.0,Maria Isis Pinto,Petrolina,Monitor 27,Monitores,1700
3576,47,14,5,450.0,2250.0,2026-05-28,2250.0,Antonella Macedo,Olinda,Microfone USB,Áudio,450
1938,83,3,2,180.0,360.0,2026-05-28,360.0,Antony Teixeira,Petrolina,Mouse Gamer,Periféricos,180
4851,74,8,2,420.0,840.0,2026-05-28,840.0,Dante Casa Grande,Jaboatão,HD 2TB,Hardware,420
3868,56,10,4,270.0,1080.0,2026-05-29,1080.0,Antonella Marques,Olinda,Webcam Full HD,Vídeo,270
1514,43,14,3,450.0,1350.0,2026-05-29,1350.0,Enrico Sampaio,Caruaru,Microfone USB,Áudio,450
12,25,9,2,350.0,700.0,2026-05-29,700.0,Raul Guerra,Garanhuns,Headset Gamer,Áudio,350
4767,106,9,4,350.0,1400.0,2026-05-29,1400.0,Lucas Gabriel Caldeira,Cabo de Santo Agostinho,Headset Gamer,Áudio,350
1800,133,8,2,420.0,840.0,2026-05-29,840.0,Beatriz Pereira,Petrolina,HD 2TB,Hardware,420
680,18,3,4,180.0,720.0,2026-05-30,720.0,Murilo Gonçalves,Abreu e Lima,Mouse Gamer,Periféricos,180
4138,91,7,3,480.0,1440.0,2026-05-30,1440.0,Ravy Silveira,Paulista,SSD 1TB,Hardware,480
2831,26,6,2,1700.0,3400.0,2026-05-30,3400.0,Isadora Rezende,Abreu e Lima,Monitor 27,Monitores,1700
2621,132,15,1,5200.0,5200.0,2026-05-30,5200.0,Sarah Pimenta,Caruaru,Placa de Vídeo RTX,Hardware,5200
751,115,1,5,4200.0,21000.0,2026-05-30,21000.0,Ester Novaes,Recife,Notebook Dell,Informática,4200
944,155,5,1,1100.0,1100.0,2026-05-30,1100.0,Caleb Moraes,Abreu e Lima,Monitor 24,Monitores,1100
3169,29,13,1,870.0,870.0,2026-05-30,870.0,Rafaela Barbosa,Jaboatão,Mesa Escritório,Móveis,870
4452,16,13,5,870.0,4350.0,2026-05-30,4350.0,Dr. Isaac Cunha,Paulista,Mesa Escritório,Móveis,870
2409,98,13,1,870.0,870.0,2026-05-30,870.0,Ana Laura Moura,Jaboatão,Mesa Escritório,Móveis,870
501,145,5,4,1100.0,4400.0,2026-05-30,4400.0,Sr. João Lucas Câmara,Caruaru,Monitor 24,Monitores,1100
3069,107,5,5,1100.0,5500.0,2026-05-31,5500.0,Antonella Barros,Abreu e Lima,Monitor 24,Monitores,1100
421,65,2,3,3900.0,11700.0,2026-05-31,11700.0,João Pedro Viana,Garanhuns,Notebook Lenovo,Informática,3900
1424,153,4,5,320.0,1600.0,2026-05-31,1600.0,Josué Freitas,Igarassu,Teclado Mecânico,Periféricos,320
3016,71,10,4,270.0,1080.0,2026-05-31,1080.0,Dr. Matheus Barros,Caruaru,Webcam Full HD,Vídeo,270
4284,191,12,5,1550.0,7750.0,2026-05-31,7750.0,Brenda Guerra,Paulista,Cadeira Gamer,Móveis,1550
1820,195,6,1,1700.0,1700.0,2026-05-31,1700.0,Henry Jesus,Abreu e Lima,Monitor 27,Monitores,1700
395,139,11,5,980.0,4900.0,2026-05-31,4900.0,Sabrina Rios,Recife,Impressora Epson,Escritório,980
1485,46,8,3,420.0,1260.0,2026-05-31,1260.0,Noah Moreira,Igarassu,HD 2TB,Hardware,420
3221,134,2,4,3900.0,15600.0,2026-05-31,15600.0,Bruna Santos,Olinda,Notebook Lenovo,Informática,3900
184,193,12,1,1550.0,1550.0,2026-05-31,1550.0,Dr. Luiz Otávio Sales,Petrolina,Cadeira Gamer,Móveis,1550
1861,67,1,3,4200.0,12600.0,2026-06-01,12600.0,Fernando das Neves,Jaboatão,Notebook Dell,Informática,4200
2434,76,14,2,450.0,900.0,2026-06-01,900.0,Vitor Siqueira,Paulista,Microfone USB,Áudio,450
123,7,2,2,3900.0,7800.0,2026-06-01,7800.0,Luiz Gustavo Moraes,Olinda,Notebook Lenovo,Informática,3900
3497,125,15,4,5200.0,20800.0,2026-06-01,20800.0,Vitor Hugo Fonseca,Garanhuns,Placa de Vídeo RTX,Hardware,5200
1724,76,13,4,870.0,3480.0,2026-06-01,3480.0,Vitor Siqueira,Paulista,Mesa Escritório,Móveis,870
272,176,5,3,1100.0,3300.0,2026-06-01,3300.0,Dr. Leandro Ramos,Caruaru,Monitor 24,Monitores,1100
1823,136,2,2,3900.0,7800.0,2026-06-01,7800.0,Henry Gabriel Novaes,Cabo de Santo Agostinho,Notebook Lenovo,Informática,3900
